            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460996.489583333, A.D. 2025-Nov-16 23:45:00.0000,  8.205318968389536E-01,  1.450050395699955E+04,  6.727576237453559E+01,  1.339967935648500E+02,  2.895587148568675E+02,  2.460995670563725E+06,  1.575062463478115E-03,  1.114566083901040E+02,  1.673204725809185E+02,  8.079710935590304E+04,  1.470937147548065E+05,  2.285623639363697E+05,
2460996.493055556, A.D. 2025-Nov-16 23:50:00.0000,  8.205317263601825E-01,  1.450050138089415E+04,  6.727578467409343E+01,  1.339965946423775E+02,  2.895587213008317E+02,  2.460995670562411E+06,  1.575065127463257E-03,  1.119294953133373E+02,  1.674210614051403E+02,  8.079701825179324E+04,  1.470935351226923E+05,  2.285619773575986E+05,
2460996.496527778, A.D. 2025-Nov-16 23:55:00.0000,  8.205315559510995E-01,  1.450049891652872E+04,  6.727580730418993E+01,  1.339963956840374E+02,  2.895587277277492E+02,  2.460995670561085E+06,  1.575067772327375E-03,  1.124023840228867E+02,  1.675213347846871E+02,  8.079692780184648E+04,  1.470933566871643E+05,  2.285615935548294E+05,
2460996.500000000, A.D. 2025-Nov-17 00:00:00.0000,  8.205313856187981E-01,  1.450049656346391E+04,  6.727583026362156E+01,  1.339961966936660E+02,  2.895587341361137E+02,  2.460995670559748E+06,  1.575070398048576E-03,  1.128752745048490E+02,  1.676212966601503E+02,  8.079683800680599E+04,  1.470931794501481E+05,  2.285612125312112E+05,
2460996.503472222, A.D. 2025-Nov-17 00:05:00.0000,  8.205312153704154E-01,  1.450049432125190E+04,  6.727585355118315E+01,  1.339959976750652E+02,  2.895587405244304E+02,  2.460995670558399E+06,  1.575073004605753E-03,  1.133481667446961E+02,  1.677209509217529E+02,  8.079674886738812E+04,  1.470930034135243E+05,  2.285608342897791E+05,
2460996.506944444, A.D. 2025-Nov-17 00:10:00.0000,  8.205310452132064E-01,  1.450049218942974E+04,  6.727587716566822E+01,  1.339957986319993E+02,  2.895587468912127E+02,  2.460995670557039E+06,  1.575075591978741E-03,  1.138210607285204E+02,  1.678203014105818E+02,  8.079666038427707E+04,  1.470928285791244E+05,  2.285604588334316E+05,
2460996.510416667, A.D. 2025-Nov-17 00:15:00.0000,  8.205308751545320E-01,  1.450049016752142E+04,  6.727590110586885E+01,  1.339955995681993E+02,  2.895587532349855E+02,  2.460995670555667E+06,  1.575078160148089E-03,  1.142939564418983E+02,  1.679193519192927E+02,  8.079657255813264E+04,  1.470926549487439E+05,  2.285600861649639E+05,
2460996.513888889, A.D. 2025-Nov-17 00:20:00.0000,  8.205307052018643E-01,  1.450048825503618E+04,  6.727592537057595E+01,  1.339954004873607E+02,  2.895587595542809E+02,  2.460995670554284E+06,  1.575080709095292E-03,  1.147668538709072E+02,  1.680181061932472E+02,  8.079648538958226E+04,  1.470924825241283E+05,  2.285597162870338E+05,
2460996.517361111, A.D. 2025-Nov-17 00:25:00.0000,  8.205305353627644E-01,  1.450048645147186E+04,  6.727594995857942E+01,  1.339952013931440E+02,  2.895587658476436E+02,  2.460995670552888E+06,  1.575083238802544E-03,  1.152397530011727E+02,  1.681165679312163E+02,  8.079639887922959E+04,  1.470923113069873E+05,  2.285593492021982E+05,
2460996.520833333, A.D. 2025-Nov-17 00:30:00.0000,  8.205303656448971E-01,  1.450048475631281E+04,  6.727597486866820E+01,  1.339950022891761E+02,  2.895587721136280E+02,  2.460995670551482E+06,  1.575085749252857E-03,  1.157126538185480E+02,  1.682147407864073E+02,  8.079631302765023E+04,  1.470921412989877E+05,  2.285589849128952E+05,
2460996.524305556, A.D. 2025-Nov-17 00:35:00.0000,  8.205301960560186E-01,  1.450048316903108E+04,  6.727600009963034E+01,  1.339948031790501E+02,  2.895587783507974E+02,  2.460995670550064E+06,  1.575088240430056E-03,  1.161855563091835E+02,  1.683126283673418E+02,  8.079622783539219E+04,  1.470919725017533E+05,  2.285586234214453E+05,
2460996.527777778, A.D. 2025-Nov-17 00:40:00.0000,  8.205300266039793E-01,  1.450048168908699E+04,  6.727602565025290E+01,  1.339946040663276E+02,  2.895587845577273E+02,  2.460995670548634E+06,  1.575090712318630E-03,  1.166584604585921E+02,  1.684102342385087E+02,  8.079614330298055E+04,  1.470918049168741E+05,  2.285582647300726E+05,
2460996.531250000, A.D. 2025-Nov-17 00:45:00.0000,  8.205298572966829E-01,  1.450048031593195E+04,  6.727605151932282E+01,  1.339944049545336E+02,  2.895587907330058E+02,  2.460995670547192E+06,  1.575093164903826E-03,  1.171313662529089E+02,  1.685075619214512E+02,  8.079605943091474E+04,  1.470916385458975E+05,  2.285579088408916E+05,
2460996.534722222, A.D. 2025-Nov-17 00:50:00.0000,  8.205296881420997E-01,  1.450047904900762E+04,  6.727607770562636E+01,  1.339942058471611E+02,  2.895587968752308E+02,  2.460995670545739E+06,  1.575095598171603E-03,  1.176042736777723E+02,  1.686046148953472E+02,  8.079597621966976E+04,  1.470914733903319E+05,  2.285575557559135E+05,
2460996.538194444, A.D. 2025-Nov-17 00:55:00.0000,  8.205295191481777E-01,  1.450047788775378E+04,  6.727610420794900E+01,  1.339940067476736E+02,  2.895588029830151E+02,  2.460995670544274E+06,  1.575098012108518E-03,  1.180771827193178E+02,  1.687013965980033E+02,  8.079589366970021E+04,  1.470913094516466E+05,  2.285572054770630E+05,
2460996.541666667, A.D. 2025-Nov-17 01:00:00.0000,  8.205293503224496E-01,  1.450047683164299E+04,  6.727613102507635E+01,  1.339938076594997E+02,  2.895588090549984E+02,  2.460995670542797E+06,  1.575100406701267E-03,  1.185500933632293E+02,  1.687979104264210E+02,  8.079581178145598E+04,  1.470911467312690E+05,  2.285568580062448E+05,
2460996.545138889, A.D. 2025-Nov-17 01:05:00.0000,  8.205291816732775E-01,  1.450047588007056E+04,  6.727615815579369E+01,  1.339936085860361E+02,  2.895588150898041E+02,  2.460995670541308E+06,  1.575102781938196E-03,  1.190230055956646E+02,  1.688941597377976E+02,  8.079573055533059E+04,  1.470909852305906E+05,  2.285565133451244E+05,
2460996.548611111, A.D. 2025-Nov-17 01:10:00.0000,  8.205290132090161E-01,  1.450047503242928E+04,  6.727618559888600E+01,  1.339934095306499E+02,  2.895588210860698E+02,  2.460995670539807E+06,  1.575105137808175E-03,  1.194959194023412E+02,  1.689901478500490E+02,  8.079564999169965E+04,  1.470908249509700E+05,  2.285561714952914E+05,
2460996.552083333, A.D. 2025-Nov-17 01:15:00.0000,  8.205288449379382E-01,  1.450047428811561E+04,  6.727621335313859E+01,  1.339932104966749E+02,  2.895588270424512E+02,  2.460995670538294E+06,  1.575107474300554E-03,  1.199688347692092E+02,  1.690858780426734E+02,  8.079557009092243E+04,  1.470906658937293E+05,  2.285558324582660E+05,
2460996.555555556, A.D. 2025-Nov-17 01:20:00.0000,  8.205286768684520E-01,  1.450047364651065E+04,  6.727624141733631E+01,  1.339930114874166E+02,  2.895588329576123E+02,  2.460995670536770E+06,  1.575109791405405E-03,  1.204417516825104E+02,  1.691813535574851E+02,  8.079549085333350E+04,  1.470905080601563E+05,  2.285554962354637E+05,
2460996.559027778, A.D. 2025-Nov-17 01:25:00.0000,  8.205285090090262E-01,  1.450047310698669E+04,  6.727626979026476E+01,  1.339928125061472E+02,  2.895588388302293E+02,  2.460995670535233E+06,  1.575112089113429E-03,  1.209146701278689E+02,  1.692765775991272E+02,  8.079541227924595E+04,  1.470903514515052E+05,  2.285551628282089E+05,
2460996.562500000, A.D. 2025-Nov-17 01:30:00.0000,  8.205283413682318E-01,  1.450047266890374E+04,  6.727629847070952E+01,  1.339926135561091E+02,  2.895588446589894E+02,  2.460995670533684E+06,  1.575114367416003E-03,  1.213875900915244E+02,  1.693715533360071E+02,  8.079533436894984E+04,  1.470901960689960E+05,  2.285548322377282E+05,
2460996.565972222, A.D. 2025-Nov-17 01:35:00.0000,  8.205281739547308E-01,  1.450047233161086E+04,  6.727632745745609E+01,  1.339924146405187E+02,  2.895588504425905E+02,  2.460995670532123E+06,  1.575116626305069E-03,  1.218605115592097E+02,  1.694662839007412E+02,  8.079525712271595E+04,  1.470900419138210E+05,  2.285545044651666E+05,
2460996.569444444, A.D. 2025-Nov-17 01:40:00.0000,  8.205280067772525E-01,  1.450047209444746E+04,  6.727635674929108E+01,  1.339922157625576E+02,  2.895588561797422E+02,  2.460995670530551E+06,  1.575118865773275E-03,  1.223334345171653E+02,  1.695607723910144E+02,  8.079518054079088E+04,  1.470898889871343E+05,  2.285541795115664E+05,
2460996.572916667, A.D. 2025-Nov-17 01:45:00.0000,  8.205278398446042E-01,  1.450047195674334E+04,  6.727638634500127E+01,  1.339920169253799E+02,  2.895588618691662E+02,  2.460995670528966E+06,  1.575121085813807E-03,  1.228063589511860E+02,  1.696550218700344E+02,  8.079510462340298E+04,  1.470897372900626E+05,  2.285538573778925E+05,
2460996.576388889, A.D. 2025-Nov-17 01:50:00.0000,  8.205276731656811E-01,  1.450047191781758E+04,  6.727641624337379E+01,  1.339918181321124E+02,  2.895588675095964E+02,  2.460995670527369E+06,  1.575123286420430E-03,  1.232792848472908E+02,  1.697490353672971E+02,  8.079502937076073E+04,  1.470895868237039E+05,  2.285535380650256E+05,
2460996.579861111, A.D. 2025-Nov-17 01:55:00.0000,  8.205275067494311E-01,  1.450047197698122E+04,  6.727644644319672E+01,  1.339916193858514E+02,  2.895588730997772E+02,  2.460995670525759E+06,  1.575125467587532E-03,  1.237522121918048E+02,  1.698428158792196E+02,  8.079495478305143E+04,  1.470894375891216E+05,  2.285532215737565E+05,
2460996.583333333, A.D. 2025-Nov-17 02:00:00.0000,  8.205273406048540E-01,  1.450047213353805E+04,  6.727647694325864E+01,  1.339914206896654E+02,  2.895588786384665E+02,  2.460995670524138E+06,  1.575127629310008E-03,  1.242251409704283E+02,  1.699363663695619E+02,  8.079488086044503E+04,  1.470892895873520E+05,  2.285529079048024E+05,
2460996.586805556, A.D. 2025-Nov-17 02:05:00.0000,  8.205271747410157E-01,  1.450047238678314E+04,  6.727650774234910E+01,  1.339912220465943E+02,  2.895588841244356E+02,  2.460995670522504E+06,  1.575129771583299E-03,  1.246980711694763E+02,  1.700296897702679E+02,  8.079480760309289E+04,  1.470891428194027E+05,  2.285525970588017E+05,
2460996.590277778, A.D. 2025-Nov-17 02:10:00.0000,  8.205270091669025E-01,  1.450047273601518E+04,  6.727653883925836E+01,  1.339910234596509E+02,  2.895588895564674E+02,  2.460995670520859E+06,  1.575131894403306E-03,  1.251710027747899E+02,  1.701227889818275E+02,  8.079473501113060E+04,  1.470889972862460E+05,  2.285522890363259E+05,
2460996.593750000, A.D. 2025-Nov-17 02:15:00.0000,  8.205268438913965E-01,  1.450047318053901E+04,  6.727657023277760E+01,  1.339908249318204E+02,  2.895588949333627E+02,  2.460995670519201E+06,  1.575133997766304E-03,  1.256439357727169E+02,  1.702156668740405E+02,  8.079466308468113E+04,  1.470888529888233E+05,  2.285519838378930E+05,
2460996.597222222, A.D. 2025-Nov-17 02:20:00.0000,  8.205266789237756E-01,  1.450047371962290E+04,  6.727660192169897E+01,  1.339906264660606E+02,  2.895589002539283E+02,  2.460995670517530E+06,  1.575136081669309E-03,  1.261168701491002E+02,  1.703083262863962E+02,  8.079459182384203E+04,  1.470887099280611E+05,  2.285516814639130E+05,
2460996.600694444, A.D. 2025-Nov-17 02:25:00.0000,  8.205265142733317E-01,  1.450047435253093E+04,  6.727663390481567E+01,  1.339904280653026E+02,  2.895589055169845E+02,  2.460995670515848E+06,  1.575138146109846E-03,  1.265898058902790E+02,  1.704007700288051E+02,  8.079452122869353E+04,  1.470885681048561E+05,  2.285513819147228E+05,
2460996.604166667, A.D. 2025-Nov-17 02:30:00.0000,  8.205263499493346E-01,  1.450047507852655E+04,  6.727666618092201E+01,  1.339902297324507E+02,  2.895589107213657E+02,  2.460995670514152E+06,  1.575140191085833E-03,  1.270627429821602E+02,  1.704930008819553E+02,  8.079445129930248E+04,  1.470884275200784E+05,  2.285510851906024E+05,
2460996.607638889, A.D. 2025-Nov-17 02:35:00.0000,  8.205261859611294E-01,  1.450047589686371E+04,  6.727669874881346E+01,  1.339900314703829E+02,  2.895589158659178E+02,  2.460995670512445E+06,  1.575142216595744E-03,  1.275356814108867E+02,  1.705850215979751E+02,  8.079438203571676E+04,  1.470882881745698E+05,  2.285507912917510E+05,
2460996.611111111, A.D. 2025-Nov-17 02:40:00.0000,  8.205260223181192E-01,  1.450047680678896E+04,  6.727673160728661E+01,  1.339898332819515E+02,  2.895589209494997E+02,  2.460995670510725E+06,  1.575144222638494E-03,  1.280086211628903E+02,  1.706768349009611E+02,  8.079431343796916E+04,  1.470881500691494E+05,  2.285505002183044E+05,
2460996.614583333, A.D. 2025-Nov-17 02:45:00.0000,  8.205258590297601E-01,  1.450047780754172E+04,  6.727676475513960E+01,  1.339896351699816E+02,  2.895589259709834E+02,  2.460995670508993E+06,  1.575146209213471E-03,  1.284815622239851E+02,  1.707684434873105E+02,  8.079424550607639E+04,  1.470880132046111E+05,  2.285502119703296E+05,
2460996.618055556, A.D. 2025-Nov-17 02:50:00.0000,  8.205256961055898E-01,  1.450047889835169E+04,  6.727679819117132E+01,  1.339894371372762E+02,  2.895589309292519E+02,  2.460995670507248E+06,  1.575148176320570E-03,  1.289545045806021E+02,  1.708598500264613E+02,  8.079417824003781E+04,  1.470878775817239E+05,  2.285499265478207E+05,
2460996.621527778, A.D. 2025-Nov-17 02:55:00.0000,  8.205255335551724E-01,  1.450048007844399E+04,  6.727683191418261E+01,  1.339892391866092E+02,  2.895589358232029E+02,  2.460995670505491E+06,  1.575150123960085E-03,  1.294274482186756E+02,  1.709510571611648E+02,  8.079411163983923E+04,  1.470877432012345E+05,  2.285496439507137E+05,
2460996.625000000, A.D. 2025-Nov-17 03:00:00.0000,  8.205253713881441E-01,  1.450048134703465E+04,  6.727686592297546E+01,  1.339890413207318E+02,  2.895589406517443E+02,  2.460995670503721E+06,  1.575152052132842E-03,  1.299003931246431E+02,  1.710420675081607E+02,  8.079404570544831E+04,  1.470876100638620E+05,  2.285493641788679E+05,
2460996.628472222, A.D. 2025-Nov-17 03:05:00.0000,  8.205252096141932E-01,  1.450048270333325E+04,  6.727690021635334E+01,  1.339888435423702E+02,  2.895589454137980E+02,  2.460995670501939E+06,  1.575153960840040E-03,  1.303733392844965E+02,  1.711328836584663E+02,  8.079398043681994E+04,  1.470874781703066E+05,  2.285490872320885E+05,
2460996.631944444, A.D. 2025-Nov-17 03:10:00.0000,  8.205250482430632E-01,  1.450048414654171E+04,  6.727693479312100E+01,  1.339886458542269E+02,  2.895589501082967E+02,  2.460995670500144E+06,  1.575155850083393E-03,  1.308462866844709E+02,  1.712235081779721E+02,  8.079391583389151E+04,  1.470873475212413E+05,  2.285488131101064E+05,
2460996.635416667, A.D. 2025-Nov-17 03:15:00.0000,  8.205248872845289E-01,  1.450048567585715E+04,  6.727696965208511E+01,  1.339884482589794E+02,  2.895589547341874E+02,  2.460995670498336E+06,  1.575157719864983E-03,  1.313192353110933E+02,  1.713139436079047E+02,  8.079385189658779E+04,  1.470872181173184E+05,  2.285485418125989E+05,
2460996.638888889, A.D. 2025-Nov-17 03:20:00.0000,  8.205247267484131E-01,  1.450048729047039E+04,  6.727700479205387E+01,  1.339882507592808E+02,  2.895589592904295E+02,  2.460995670496516E+06,  1.575159570187313E-03,  1.317921851502738E+02,  1.714041924651009E+02,  8.079378862481927E+04,  1.470870899591681E+05,  2.285482733391830E+05,
2460996.642361111, A.D. 2025-Nov-17 03:25:00.0000,  8.205245666445359E-01,  1.450048898956900E+04,  6.727704021183685E+01,  1.339880533577628E+02,  2.895589637759896E+02,  2.460995670494684E+06,  1.575161401053422E-03,  1.322651361885769E+02,  1.714942572426875E+02,  8.079372601847813E+04,  1.470869630473873E+05,  2.285480076893978E+05,
2460996.645833333, A.D. 2025-Nov-17 03:30:00.0000,  8.205244069827051E-01,  1.450049077233991E+04,  6.727707591024544E+01,  1.339878560570323E+02,  2.895589681898497E+02,  2.460995670492838E+06,  1.575163212466627E-03,  1.327380884120698E+02,  1.715841404102918E+02,  8.079366407744704E+04,  1.470868373825542E+05,  2.285477448627422E+05,
2460996.649305556, A.D. 2025-Nov-17 03:35:00.0000,  8.205242477728675E-01,  1.450049263795697E+04,  6.727711188609281E+01,  1.339876588596732E+02,  2.895589725310109E+02,  2.460995670490980E+06,  1.575165004430559E-03,  1.332110418072683E+02,  1.716738444146498E+02,  8.079360280159804E+04,  1.470867129652391E+05,  2.285474848586699E+05,
2460996.652777778, A.D. 2025-Nov-17 03:40:00.0000,  8.205240890249894E-01,  1.450049458558983E+04,  6.727714813819365E+01,  1.339874617682478E+02,  2.895589767984837E+02,  2.460995670489109E+06,  1.575166776949260E-03,  1.336839963602704E+02,  1.717633716798537E+02,  8.079354219078914E+04,  1.470865897959885E+05,  2.285472276765753E+05,
2460996.656250000, A.D. 2025-Nov-17 03:45:00.0000,  8.205239307490685E-01,  1.450049661440314E+04,  6.727718466536459E+01,  1.339872647852955E+02,  2.895589809912912E+02,  2.460995670487226E+06,  1.575168530027189E-03,  1.341569520574132E+02,  1.718527246078849E+02,  8.079348224486414E+04,  1.470864678753251E+05,  2.285469733157924E+05,
2460996.659722222, A.D. 2025-Nov-17 03:50:00.0000,  8.205237729551371E-01,  1.450049872355655E+04,  6.727722146642404E+01,  1.339870679133325E+02,  2.895589851084696E+02,  2.460995670485329E+06,  1.575170263669157E-03,  1.346299088853303E+02,  1.719419055790262E+02,  8.079342296365480E+04,  1.470863472037530E+05,  2.285467217756043E+05,
2460996.663194444, A.D. 2025-Nov-17 03:55:00.0000,  8.205236156532677E-01,  1.450050091220434E+04,  6.727725854019204E+01,  1.339868711548551E+02,  2.895589891490674E+02,  2.460995670483420E+06,  1.575171977880325E-03,  1.351028668300355E+02,  1.720309169520832E+02,  8.079336434698096E+04,  1.470862277817576E+05,  2.285464730552433E+05,
2460996.666666667, A.D. 2025-Nov-17 04:00:00.0000,  8.205234588535756E-01,  1.450050317949503E+04,  6.727729588549053E+01,  1.339866745123373E+02,  2.895589931121470E+02,  2.460995670481497E+06,  1.575173672666224E-03,  1.355758258781607E+02,  1.721197610650055E+02,  8.079330639464990E+04,  1.470861096098048E+05,  2.285462271538887E+05,
2460996.670138889, A.D. 2025-Nov-17 04:05:00.0000,  8.205233025661937E-01,  1.450050552457394E+04,  6.727733350114373E+01,  1.339864779882302E+02,  2.895589969967839E+02,  2.460995670479563E+06,  1.575175348032701E-03,  1.360487860158452E+02,  1.722084402350572E+02,  8.079324910645817E+04,  1.470859926883424E+05,  2.285459840706740E+05,
2460996.673611111, A.D. 2025-Nov-17 04:10:00.0000,  8.205231468012950E-01,  1.450050794658064E+04,  6.727737138597753E+01,  1.339862815849643E+02,  2.895590008020660E+02,  2.460995670477615E+06,  1.575177003985974E-03,  1.365217472297266E+02,  1.722969567593790E+02,  8.079319248218954E+04,  1.470858770177984E+05,  2.285457438046789E+05,
2460996.677083333, A.D. 2025-Nov-17 04:15:00.0000,  8.205229915690965E-01,  1.450051044464948E+04,  6.727740953881901E+01,  1.339860853049533E+02,  2.895590045270934E+02,  2.460995670475654E+06,  1.575178640532565E-03,  1.369947095060008E+02,  1.723853129151792E+02,  8.079313652161749E+04,  1.470857625985855E+05,  2.285455063549393E+05,
